price,room_type,number_of_reviews,reviews_per_month,city
95.0,Entire home/apt,51,1.41,Barcelona
70.0,Private room,2,0.24,Barcelona
165.0,Entire home/apt,1,0.7,Barcelona
42.0,Private room,103,3.1,Barcelona
320.0,Entire home/apt,26,1.78,Barcelona
60.0,Private room,38,2.79,Barcelona
54.0,Private room,135,4.08,Barcelona
30.0,Private room,1,0.08,Barcelona
55.0,Private room,13,2.11,Barcelona
165.0,Entire home/apt,1,0.04,Barcelona
49.0,Private room,29,3.55,Barcelona
99.0,Entire home/apt,9,0.69,Barcelona
50.0,Private room,44,3.19,Barcelona
345.0,Entire home/apt,90,4.86,Barcelona
50.0,Private room,79,1.82,Barcelona
45.0,Entire home/apt,8,1.05,Barcelona
70.0,Entire home/apt,15,1.2,Barcelona
85.0,Entire home/apt,1,1.0,Barcelona
25.0,Private room,30,2.39,Barcelona
30.0,Private room,0,,Barcelona
70.0,Private room,0,,Barcelona
70.0,Entire home/apt,19,1.81,Barcelona
120.0,Entire home/apt,2,0.34,Barcelona
35.0,Private room,0,,Barcelona
56.0,Private room,16,1.52,Barcelona
25.0,Private room,9,1.02,Barcelona
85.0,Entire home/apt,0,,Barcelona
29.0,Private room,0,,Barcelona
35.0,Private room,23,2.09,Barcelona
21.0,Private room,14,1.0,Barcelona
150.0,Entire home/apt,55,2.84,Barcelona
35.0,Private room,31,1.27,Barcelona
160.0,Entire home/apt,61,2.93,Barcelona
75.0,Private room,0,,Barcelona
40.0,Private room,8,4.14,Barcelona
80.0,Entire home/apt,147,4.23,Barcelona
37.0,Private room,3,3.0,Barcelona
280.0,Entire home/apt,4,0.6,Barcelona
35.0,Private room,0,,Barcelona
60.0,Private room,0,,Barcelona
37.0,Private room,1,0.21,Barcelona
45.0,Private room,0,,Barcelona
175.0,Entire home/apt,11,0.76,Barcelona
97.0,Entire home/apt,1,0.04,Barcelona
125.0,Entire home/apt,5,0.14,Barcelona
35.0,Private room,31,2.66,Barcelona
90.0,Entire home/apt,3,0.12,Barcelona
55.0,Private room,13,1.07,Barcelona
88.0,Entire home/apt,143,3.4,Barcelona
160.0,Private room,0,,Barcelona
47.0,Private room,16,0.71,Barcelona
15.0,Private room,16,1.3,Barcelona
40.0,Private room,3,0.13,Barcelona
105.0,Entire home/apt,0,,Barcelona
39.0,Private room,17,0.88,Barcelona
65.0,Entire home/apt,165,4.55,Barcelona
40.0,Entire home/apt,184,4.21,Barcelona
40.0,Private room,66,2.7,Barcelona
30.0,Private room,15,3.66,Barcelona
15.0,Private room,107,4.37,Barcelona
20.0,Private room,5,0.81,Barcelona
30.0,Private room,33,3.38,Barcelona
88.0,Entire home/apt,57,2.24,Barcelona
105.0,Entire home/apt,91,2.59,Barcelona
40.0,Private room,13,1.6,Barcelona
20.0,Private room,7,1.14,Barcelona
68.0,Private room,12,6.55,Barcelona
126.0,Entire home/apt,19,0.57,Barcelona
120.0,Entire home/apt,47,2.79,Barcelona
95.0,Entire home/apt,13,0.63,Barcelona
70.0,Entire home/apt,149,4.61,Barcelona
40.0,Private room,0,,Barcelona
25.0,Private room,153,3.91,Barcelona
200.0,Entire home/apt,166,3.53,Barcelona
36.0,Shared room,3,0.16,Barcelona
90.0,Entire home/apt,90,2.63,Barcelona
65.0,Entire home/apt,181,4.56,Barcelona
32.0,Private room,9,2.48,Barcelona
115.0,Entire home/apt,2,0.04,Barcelona
35.0,Private room,9,1.22,Barcelona
30.0,Private room,4,0.36,Barcelona
69.0,Private room,0,,Barcelona
130.0,Entire home/apt,42,3.32,Barcelona
110.0,Private room,32,2.35,Barcelona
30.0,Private room,3,0.24,Barcelona
55.0,Private room,3,0.29,Barcelona
104.0,Entire home/apt,10,0.74,Barcelona
19.0,Private room,3,3.0,Barcelona
39.0,Private room,23,1.94,Barcelona
199.0,Entire home/apt,2,0.91,Barcelona
125.0,Entire home/apt,3,0.46,Barcelona
120.0,Entire home/apt,36,1.93,Barcelona
60.0,Entire home/apt,51,1.49,Barcelona
50.0,Private room,0,,Barcelona
30.0,Private room,4,0.47,Barcelona
170.0,Entire home/apt,39,2.93,Barcelona
90.0,Entire home/apt,1,1.0,Barcelona
100.0,Private room,0,,Barcelona
31.0,Private room,36,2.86,Barcelona
135.0,Entire home/apt,2,0.2,Barcelona
150.0,Entire home/apt,4,0.61,Barcelona
64.0,Entire home/apt,2,0.2,Barcelona
39.0,Private room,119,1.75,Barcelona
48.0,Entire home/apt,49,1.95,Barcelona
50.0,Private room,19,0.39,Barcelona
28.0,Private room,1,0.13,Barcelona
70.0,Entire home/apt,97,2.21,Barcelona
33.0,Private room,47,0.85,Barcelona
32.0,Private room,28,2.5,Barcelona
40.0,Private room,11,0.52,Barcelona
19.0,Shared room,37,2.4,Barcelona
29.0,Private room,6,0.29,Barcelona
70.0,Entire home/apt,6,0.17,Barcelona
120.0,Entire home/apt,27,0.75,Barcelona
232.0,Entire home/apt,0,,Barcelona
121.0,Entire home/apt,5,0.56,Barcelona
22.0,Private room,13,1.7,Barcelona
155.0,Entire home/apt,0,,Barcelona
110.0,Entire home/apt,0,,Barcelona
80.0,Entire home/apt,34,0.71,Barcelona
44.0,Private room,12,0.47,Barcelona
50.0,Entire home/apt,4,0.12,Barcelona
250.0,Private room,0,,Barcelona
90.0,Entire home/apt,99,2.49,Barcelona
120.0,Entire home/apt,2,0.1,Barcelona
22.0,Private room,33,0.86,Barcelona
35.0,Private room,0,,Barcelona
39.0,Private room,6,0.68,Barcelona
35.0,Private room,3,0.13,Barcelona
17.0,Private room,0,,Barcelona
30.0,Private room,40,1.72,Barcelona
172.0,Private room,1,0.75,Barcelona
100.0,Private room,4,0.46,Barcelona
27.0,Private room,0,,Barcelona
120.0,Entire home/apt,0,,Barcelona
100.0,Entire home/apt,42,2.25,Barcelona
92.0,Entire home/apt,3,0.93,Barcelona
300.0,Entire home/apt,1,0.3,Barcelona
60.0,Private room,18,0.77,Barcelona
50.0,Private room,5,0.48,Barcelona
130.0,Entire home/apt,0,,Barcelona
37.0,Private room,4,0.38,Barcelona
40.0,Private room,0,,Barcelona
100.0,Entire home/apt,4,0.22,Barcelona
60.0,Entire home/apt,0,,Barcelona
45.0,Entire home/apt,1,1.0,Barcelona
28.0,Entire home/apt,0,,Barcelona
64.0,Entire home/apt,2,0.11,Barcelona
61.0,Entire home/apt,7,0.27,Barcelona
30.0,Private room,0,,Barcelona
119.0,Entire home/apt,0,,Barcelona
55.0,Private room,0,,Barcelona
60.0,Private room,4,0.5,Barcelona
150.0,Private room,0,,Barcelona
46.0,Private room,1,0.1,Barcelona
280.0,Entire home/apt,13,0.73,Barcelona
215.0,Entire home/apt,21,0.36,Barcelona
100.0,Entire home/apt,0,,Barcelona
90.0,Private room,0,,Barcelona
52.0,Private room,2,0.15,Barcelona
80.0,Entire home/apt,5,0.25,Barcelona
33.0,Private room,0,,Barcelona
30.0,Private room,50,2.21,Barcelona
98.0,Entire home/apt,14,1.1,Barcelona
120.0,Entire home/apt,6,0.17,Barcelona
188.0,Entire home/apt,0,,Barcelona
75.0,Entire home/apt,49,1.16,Barcelona
90.0,Entire home/apt,60,3.51,Barcelona
44.0,Shared room,0,,Barcelona
95.0,Entire home/apt,30,2.48,Barcelona
79.0,Private room,1,0.77,Barcelona
20.0,Private room,72,3.36,Barcelona
25.0,Private room,4,0.39,Barcelona
30.0,Private room,31,1.4,Barcelona
108.0,Entire home/apt,0,,Barcelona
80.0,Entire home/apt,0,,Barcelona
75.0,Entire home/apt,13,4.64,Barcelona
70.0,Private room,3,0.3,Barcelona
230.0,Entire home/apt,6,0.89,Barcelona
22.0,Private room,7,0.85,Barcelona
133.0,Entire home/apt,12,0.56,Barcelona
100.0,Entire home/apt,2,0.25,Barcelona
69.0,Entire home/apt,0,,Barcelona
75.0,Entire home/apt,47,1.32,Barcelona
25.0,Private room,11,1.13,Barcelona
48.0,Private room,0,,Barcelona
250.0,Entire home/apt,9,0.8,Barcelona
29.0,Private room,9,1.34,Barcelona
80.0,Entire home/apt,19,1.84,Barcelona
80.0,Private room,0,,Barcelona
129.0,Entire home/apt,19,1.77,Barcelona
112.0,Private room,0,,Barcelona
35.0,Private room,1,0.16,Barcelona
100.0,Entire home/apt,4,0.39,Barcelona
190.0,Entire home/apt,0,,Barcelona
30.0,Private room,26,1.68,Barcelona
80.0,Entire home/apt,2,0.37,Barcelona
30.0,Private room,1,1.0,Barcelona
45.0,Private room,0,,Barcelona
190.0,Entire home/apt,2,0.26,Barcelona
150.0,Entire home/apt,65,1.95,Barcelona
125.0,Entire home/apt,0,,Barcelona
92.0,Entire home/apt,1,0.12,Barcelona
90.0,Private room,1,0.1,Barcelona
170.0,Entire home/apt,2,0.25,Barcelona
25.0,Private room,0,,Barcelona
28.0,Private room,2,1.46,Barcelona
80.0,Entire home/apt,80,1.18,Barcelona
100.0,Entire home/apt,0,,Barcelona
69.0,Entire home/apt,61,2.39,Barcelona
62.0,Entire home/apt,18,1.39,Barcelona
183.0,Entire home/apt,0,,Barcelona
28.0,Private room,38,1.77,Barcelona
100.0,Entire home/apt,3,0.39,Barcelona
50.0,Private room,16,0.78,Barcelona
90.0,Entire home/apt,85,2.38,Barcelona
50.0,Private room,2,0.32,Barcelona
40.0,Private room,15,1.21,Barcelona
50.0,Private room,94,1.68,Barcelona
30.0,Private room,10,1.27,Barcelona
85.0,Entire home/apt,3,0.16,Barcelona
22.0,Private room,59,1.88,Barcelona
82.0,Entire home/apt,12,0.39,Barcelona
30.0,Private room,0,,Barcelona
80.0,Private room,37,0.79,Barcelona
30.0,Private room,2,0.09,Barcelona
59.0,Entire home/apt,1,0.13,Barcelona
40.0,Private room,15,1.69,Barcelona
85.0,Entire home/apt,18,0.96,Barcelona
35.0,Private room,52,2.91,Barcelona
25.0,Private room,12,1.44,Barcelona
25.0,Private room,73,4.74,Barcelona
35.0,Private room,1,0.03,Barcelona
40.0,Private room,1,1.0,Barcelona
15.0,Private room,43,2.02,Barcelona
29.0,Private room,2,0.13,Barcelona
120.0,Entire home/apt,4,0.42,Barcelona
35.0,Private room,0,,Barcelona
43.0,Private room,13,0.54,Barcelona
55.0,Entire home/apt,42,0.96,Barcelona
68.0,Entire home/apt,22,1.11,Barcelona
55.0,Entire home/apt,42,0.74,Barcelona
33.0,Entire home/apt,0,,Barcelona
120.0,Entire home/apt,58,1.57,Barcelona
21.0,Private room,16,1.27,Barcelona
19.0,Private room,5,3.85,Barcelona
25.0,Private room,11,0.43,Barcelona
275.0,Private room,1,0.79,Barcelona
55.0,Entire home/apt,1,0.27,Barcelona
45.0,Entire home/apt,15,1.09,Barcelona
50.0,Private room,0,,Barcelona
60.0,Private room,0,,Barcelona
40.0,Private room,0,,Barcelona
59.0,Private room,115,2.48,Barcelona
110.0,Entire home/apt,0,,Barcelona
100.0,Private room,0,,Barcelona
180.0,Entire home/apt,90,2.56,Barcelona
105.0,Entire home/apt,8,0.51,Barcelona
36.0,Private room,12,1.12,Barcelona
216.0,Private room,0,,Barcelona
200.0,Entire home/apt,3,0.48,Barcelona
40.0,Entire home/apt,59,2.86,Barcelona
123.0,Entire home/apt,0,,Barcelona
62.0,Private room,17,2.22,Barcelona
149.0,Entire home/apt,64,1.4,Barcelona
70.0,Entire home/apt,0,,Barcelona
75.0,Entire home/apt,0,,Barcelona
135.0,Entire home/apt,139,3.09,Barcelona
450.0,Entire home/apt,1,0.07,Barcelona
130.0,Private room,1,0.05,Barcelona
250.0,Entire home/apt,98,1.76,Barcelona
59.0,Private room,0,,Barcelona
34.0,Private room,96,1.92,Barcelona
120.0,Entire home/apt,0,,Barcelona
112.0,Entire home/apt,31,0.72,Barcelona
300.0,Entire home/apt,1,1.0,Barcelona
100.0,Entire home/apt,4,0.66,Barcelona
60.0,Private room,1,0.31,Barcelona
32.0,Private room,3,3.0,Barcelona
89.0,Entire home/apt,29,2.33,Barcelona
155.0,Entire home/apt,1,0.83,Barcelona
70.0,Private room,60,2.98,Barcelona
99.0,Entire home/apt,13,1.52,Barcelona
119.0,Entire home/apt,66,2.03,Barcelona
100.0,Entire home/apt,5,0.58,Barcelona
150.0,Entire home/apt,0,,Barcelona
55.0,Private room,5,0.87,Barcelona
40.0,Private room,2,0.09,Barcelona
320.0,Entire home/apt,9,0.88,Barcelona
40.0,Private room,52,1.41,Barcelona
200.0,Entire home/apt,0,,Barcelona
80.0,Private room,4,0.39,Barcelona
54.0,Private room,0,,Barcelona
35.0,Private room,25,1.93,Barcelona
349.0,Entire home/apt,0,,Barcelona
15.0,Private room,8,2.35,Barcelona
25.0,Private room,242,3.96,Barcelona
40.0,Private room,37,2.7,Barcelona
139.0,Entire home/apt,44,3.24,Barcelona
50.0,Private room,2,0.25,Barcelona
110.0,Entire home/apt,7,0.56,Barcelona
65.0,Entire home/apt,50,2.66,Barcelona
26.0,Private room,17,1.35,Barcelona
200.0,Entire home/apt,22,2.01,Barcelona
90.0,Entire home/apt,12,0.84,Barcelona
125.0,Entire home/apt,176,3.79,Barcelona
50.0,Entire home/apt,17,1.69,Barcelona
70.0,Entire home/apt,21,2.03,Barcelona
75.0,Entire home/apt,70,4.92,Barcelona
50.0,Private room,5,0.22,Barcelona
55.0,Private room,43,2.46,Barcelona
400.0,Entire home/apt,13,1.79,Barcelona
50.0,Private room,7,0.35,Barcelona
37.0,Private room,18,1.96,Barcelona
70.0,Entire home/apt,20,2.05,Barcelona
50.0,Private room,14,1.45,Barcelona
130.0,Entire home/apt,4,0.38,Barcelona
59.0,Private room,28,1.8,Barcelona
750.0,Entire home/apt,9,0.43,Barcelona
102.0,Entire home/apt,46,3.29,Barcelona
61.0,Entire home/apt,4,2.93,Barcelona
76.0,Private room,67,3.16,Barcelona
56.0,Private room,318,6.51,Barcelona
40.0,Private room,0,,Barcelona
80.0,Entire home/apt,2,0.23,Barcelona
40.0,Private room,0,,Barcelona
30.0,Private room,40,2.59,Barcelona
29.0,Private room,0,,Barcelona
65.0,Entire home/apt,0,,Barcelona
79.0,Entire home/apt,60,1.66,Barcelona
21.0,Private room,5,1.13,Barcelona
150.0,Entire home/apt,112,6.51,Barcelona
22.0,Private room,32,5.85,Barcelona
147.0,Entire home/apt,1,0.31,Barcelona
100.0,Entire home/apt,1,0.31,Barcelona
30.0,Private room,1,0.06,Barcelona
30.0,Private room,4,0.37,Barcelona
19.0,Private room,7,0.67,Barcelona
85.0,Entire home/apt,2,0.9,Barcelona
28.0,Private room,10,0.98,Barcelona
45.0,Private room,22,1.08,Barcelona
43.0,Private room,9,0.72,Barcelona
32.0,Private room,47,2.41,Barcelona
180.0,Entire home/apt,2,0.45,Barcelona
120.0,Entire home/apt,3,0.27,Barcelona
90.0,Private room,16,0.78,Barcelona
300.0,Entire home/apt,7,0.91,Barcelona
70.0,Entire home/apt,30,2.42,Barcelona
65.0,Entire home/apt,1,0.19,Barcelona
110.0,Entire home/apt,29,1.14,Barcelona
38.0,Private room,0,,Barcelona
225.0,Entire home/apt,3,1.14,Barcelona
150.0,Entire home/apt,0,,Barcelona
113.0,Entire home/apt,14,1.51,Barcelona
150.0,Entire home/apt,0,,Barcelona
42.0,Private room,0,,Barcelona
740.0,Entire home/apt,1,0.18,Barcelona
32.0,Private room,134,3.96,Barcelona
145.0,Entire home/apt,0,,Barcelona
120.0,Private room,6,0.12,Barcelona
45.0,Private room,17,0.57,Barcelona
39.0,Private room,154,2.48,Barcelona
80.0,Entire home/apt,75,4.13,Barcelona
65.0,Private room,9,0.17,Barcelona
250.0,Entire home/apt,38,0.82,Barcelona
100.0,Private room,1,0.13,Barcelona
120.0,Entire home/apt,0,,Barcelona
150.0,Entire home/apt,21,1.75,Barcelona
93.0,Entire home/apt,2,0.19,Barcelona
120.0,Entire home/apt,10,1.14,Barcelona
95.0,Private room,3,0.49,Barcelona
69.0,Private room,85,5.39,Barcelona
32.0,Private room,40,1.22,Barcelona
55.0,Private room,151,3.46,Barcelona
310.0,Entire home/apt,14,0.48,Barcelona
120.0,Entire home/apt,61,5.11,Barcelona
148.0,Entire home/apt,20,0.36,Barcelona
40.0,Private room,2,0.06,Barcelona
15.0,Private room,31,2.67,Barcelona
40.0,Entire home/apt,20,1.99,Barcelona
40.0,Private room,2,1.67,Barcelona
161.0,Entire home/apt,60,3.49,Barcelona
90.0,Entire home/apt,8,0.66,Barcelona
195.0,Entire home/apt,0,,Barcelona
50.0,Private room,15,3.6,Barcelona
21.0,Private room,13,1.99,Barcelona
24.0,Private room,5,1.97,Barcelona
89.0,Entire home/apt,3,0.52,Barcelona
,Entire home/apt,0,,Barcelona
125.0,Entire home/apt,2,0.09,Barcelona
69.0,Private room,0,,Barcelona
270.0,Entire home/apt,5,0.2,Barcelona
15.0,Private room,20,1.08,Barcelona
45.0,Private room,2,0.05,Barcelona
90.0,Entire home/apt,1,0.36,Barcelona
150.0,Entire home/apt,32,2.6,Barcelona
150.0,Private room,0,,Barcelona
120.0,Entire home/apt,20,0.46,Barcelona
30.0,Private room,1,0.1,Barcelona
46.0,Private room,7,0.88,Barcelona
265.0,Entire home/apt,134,1.99,Barcelona
67.0,Entire home/apt,1,0.77,Barcelona
100.0,Private room,0,,Barcelona
45.0,Private room,21,3.03,Barcelona
90.0,Entire home/apt,21,3.13,Barcelona
85.0,Private room,1,0.79,Barcelona
200.0,Entire home/apt,3,2.57,Barcelona
65.0,Private room,28,0.71,Barcelona
99.0,Entire home/apt,0,,Barcelona
79.0,Entire home/apt,5,0.24,Barcelona
100.0,Entire home/apt,81,2.28,Barcelona
280.0,Entire home/apt,12,0.36,Barcelona
25.0,Shared room,2,0.15,Barcelona
45.0,Private room,21,6.0,Barcelona
48.0,Private room,17,2.14,Barcelona
30.0,Private room,68,1.4,Barcelona
35.0,Private room,0,,Barcelona
600.0,Entire home/apt,0,,Barcelona
300.0,Entire home/apt,1,0.15,Barcelona
100.0,Private room,0,,Barcelona
55.0,Private room,14,1.47,Barcelona
35.0,Private room,28,0.6,Barcelona
210.0,Entire home/apt,5,0.25,Barcelona
120.0,Entire home/apt,43,1.14,Barcelona
38.0,Private room,18,0.76,Barcelona
120.0,Entire home/apt,42,1.23,Barcelona
320.0,Entire home/apt,6,0.15,Barcelona
250.0,Entire home/apt,1,0.05,Barcelona
170.0,Entire home/apt,0,,Barcelona
70.0,Entire home/apt,60,1.68,Barcelona
125.0,Entire home/apt,6,0.29,Barcelona
38.0,Private room,16,1.27,Barcelona
79.0,Entire home/apt,76,2.43,Barcelona
22.0,Shared room,10,1.3,Barcelona
76.0,Entire home/apt,21,0.34,Barcelona
90.0,Entire home/apt,61,2.99,Barcelona
69.0,Entire home/apt,8,1.51,Barcelona
42.0,Entire home/apt,197,5.35,Barcelona
35.0,Private room,1,0.07,Barcelona
130.0,Entire home/apt,28,0.5,Barcelona
60.0,Entire home/apt,0,,Barcelona
50.0,Private room,4,0.88,Barcelona
20.0,Private room,60,1.59,Barcelona
145.0,Entire home/apt,18,0.41,Barcelona
25.0,Private room,22,0.44,Barcelona
59.0,Private room,3,0.09,Barcelona
290.0,Entire home/apt,9,2.18,Barcelona
125.0,Entire home/apt,91,2.96,Barcelona
120.0,Private room,0,,Barcelona
38.0,Private room,28,1.47,Barcelona
35.0,Private room,65,4.21,Barcelona
120.0,Entire home/apt,1,0.1,Barcelona
27.0,Private room,26,2.65,Barcelona
170.0,Entire home/apt,136,5.8,Barcelona
29.0,Private room,34,3.52,Barcelona
73.0,Entire home/apt,72,2.08,Barcelona
30.0,Private room,58,1.29,Barcelona
70.0,Private room,0,,Barcelona
40.0,Private room,10,1.05,Barcelona
65.0,Entire home/apt,3,0.76,Barcelona
29.0,Private room,36,3.29,Barcelona
170.0,Entire home/apt,5,0.15,Barcelona
30.0,Private room,2,0.38,Barcelona
80.0,Entire home/apt,90,1.96,Barcelona
120.0,Entire home/apt,58,1.62,Barcelona
209.0,Entire home/apt,2,0.2,Barcelona
35.0,Private room,29,2.11,Barcelona
42.0,Private room,0,,Barcelona
49.0,Private room,35,1.84,Barcelona
50.0,Private room,0,,Barcelona
120.0,Private room,2,0.15,Barcelona
200.0,Entire home/apt,4,2.18,Barcelona
165.0,Entire home/apt,2,0.14,Barcelona
80.0,Private room,0,,Barcelona
90.0,Entire home/apt,3,2.37,Barcelona
84.0,Entire home/apt,175,3.08,Barcelona
180.0,Entire home/apt,4,2.26,Barcelona
250.0,Entire home/apt,62,1.42,Barcelona
79.0,Entire home/apt,0,,Barcelona
28.0,Private room,26,5.13,Barcelona
89.0,Entire home/apt,40,3.85,Barcelona
45.0,Private room,110,3.28,Barcelona
45.0,Entire home/apt,3,0.18,Barcelona
56.0,Private room,39,1.72,Barcelona
105.0,Entire home/apt,6,0.3,Barcelona
147.0,Entire home/apt,44,0.89,Barcelona
150.0,Entire home/apt,96,2.57,Barcelona
160.0,Entire home/apt,17,0.76,Barcelona
149.0,Entire home/apt,21,1.68,Barcelona
23.0,Private room,5,0.25,Barcelona
40.0,Private room,16,0.79,Barcelona
225.0,Entire home/apt,0,,Barcelona
153.0,Entire home/apt,3,0.29,Barcelona
100.0,Entire home/apt,9,0.48,Barcelona
70.0,Private room,5,3.66,Barcelona
100.0,Entire home/apt,27,0.48,Barcelona
42.0,Private room,1,1.0,Barcelona
29.0,Entire home/apt,125,3.63,Barcelona
14.0,Private room,8,2.03,Barcelona
35.0,Private room,82,3.67,Barcelona
120.0,Entire home/apt,13,1.51,Barcelona
110.0,Entire home/apt,24,3.03,Barcelona
15.0,Private room,28,2.28,Barcelona
45.0,Private room,1,0.18,Barcelona
25.0,Private room,6,0.78,Barcelona
90.0,Entire home/apt,0,,Barcelona
95.0,Entire home/apt,17,0.7,Barcelona
80.0,Entire home/apt,19,0.69,Barcelona
60.0,Entire home/apt,36,0.8,Barcelona
25.0,Private room,8,0.35,Barcelona
36.0,Private room,36,0.78,Barcelona
27.0,Private room,35,2.82,Barcelona
34.0,Private room,53,2.84,Barcelona
130.0,Entire home/apt,24,2.91,Barcelona
120.0,Entire home/apt,0,,Barcelona
25.0,Private room,11,0.34,Barcelona
70.0,Entire home/apt,74,4.78,Barcelona
39.0,Private room,159,3.59,Barcelona
99.0,Entire home/apt,6,1.13,Barcelona
16.0,Private room,18,0.76,Barcelona
80.0,Entire home/apt,6,0.39,Barcelona
75.0,Entire home/apt,9,0.35,Barcelona
15.0,Private room,15,4.41,Barcelona
34.0,Private room,1,0.77,Barcelona
100.0,Entire home/apt,2,1.62,Barcelona
550.0,Entire home/apt,0,,Barcelona
300.0,Entire home/apt,0,,Barcelona
85.0,Entire home/apt,5,0.22,Barcelona
24.0,Private room,5,0.69,Barcelona
50.0,Private room,0,,Barcelona
85.0,Entire home/apt,0,,Barcelona
35.0,Entire home/apt,0,,Barcelona
80.0,Entire home/apt,159,3.23,Barcelona
50.0,Private room,0,,Barcelona
99.0,Entire home/apt,0,,Barcelona
45.0,Private room,33,2.4,Barcelona
96.0,Entire home/apt,17,2.07,Barcelona
34.0,Private room,220,3.77,Barcelona
109.0,Entire home/apt,0,,Barcelona
104.0,Entire home/apt,4,0.39,Barcelona
110.0,Entire home/apt,0,,Barcelona
80.0,Entire home/apt,43,1.63,Barcelona
38.0,Private room,23,1.94,Barcelona
75.0,Entire home/apt,41,10.79,Barcelona
20.0,Private room,0,,Barcelona
176.0,Private room,1,0.81,Barcelona
75.0,Entire home/apt,3,0.59,Barcelona
18.0,Private room,68,3.17,Barcelona
90.0,Entire home/apt,1,0.83,Barcelona
65.0,Entire home/apt,0,,Barcelona
350.0,Entire home/apt,17,0.36,Barcelona
