price,room_type,number_of_reviews,reviews_per_month,city
42,Private room,4,0.46,Melbourne
50,Private room,10,1.08,Melbourne
46,Private room,0,,Melbourne
129,Entire home/apt,15,1.62,Melbourne
98,Private room,4,0.44,Melbourne
48,Private room,1,0.12,Melbourne
96,Private room,3,0.67,Melbourne
84,Entire home/apt,21,2.25,Melbourne
73,Entire home/apt,25,2.92,Melbourne
37,Private room,5,0.59,Melbourne
300,Entire home/apt,0,,Melbourne
199,Entire home/apt,2,0.24,Melbourne
145,Entire home/apt,14,1.8,Melbourne
40,Private room,1,0.12,Melbourne
100,Entire home/apt,34,3.76,Melbourne
96,Entire home/apt,4,0.75,Melbourne
400,Entire home/apt,0,,Melbourne
80,Entire home/apt,17,2.15,Melbourne
155,Entire home/apt,4,0.56,Melbourne
84,Private room,7,0.77,Melbourne
138,Entire home/apt,5,0.57,Melbourne
30,Private room,2,0.21,Melbourne
199,Entire home/apt,10,1.15,Melbourne
109,Entire home/apt,6,0.65,Melbourne
195,Entire home/apt,56,6.15,Melbourne
90,Entire home/apt,7,0.89,Melbourne
192,Entire home/apt,13,1.43,Melbourne
318,Entire home/apt,39,4.42,Melbourne
150,Private room,1,0.11,Melbourne
599,Entire home/apt,1,0.2,Melbourne
96,Entire home/apt,0,,Melbourne
180,Entire home/apt,32,3.84,Melbourne
140,Entire home/apt,31,3.52,Melbourne
150,Entire home/apt,2,0.22,Melbourne
248,Entire home/apt,38,4.19,Melbourne
275,Entire home/apt,38,4.21,Melbourne
42,Private room,0,,Melbourne
25,Shared room,4,0.43,Melbourne
71,Private room,0,,Melbourne
125,Entire home/apt,1,0.12,Melbourne
199,Entire home/apt,36,3.82,Melbourne
599,Entire home/apt,2,0.37,Melbourne
80,Private room,40,4.4,Melbourne
71,Private room,2,0.28,Melbourne
195,Entire home/apt,55,6.2,Melbourne
80,Entire home/apt,1,1.0,Melbourne
158,Entire home/apt,30,3.25,Melbourne
599,Entire home/apt,10,1.25,Melbourne
100,Entire home/apt,15,2.9,Melbourne
599,Entire home/apt,12,1.35,Melbourne
599,Entire home/apt,1,0.11,Melbourne
599,Entire home/apt,2,0.28,Melbourne
599,Entire home/apt,3,0.45,Melbourne
599,Entire home/apt,1,0.11,Melbourne
100,Entire home/apt,13,1.47,Melbourne
898,Entire home/apt,18,2.18,Melbourne
90,Entire home/apt,5,0.64,Melbourne
599,Entire home/apt,6,0.74,Melbourne
28,Private room,0,,Melbourne
90,Entire home/apt,1,0.22,Melbourne
100,Private room,39,4.57,Melbourne
120,Private room,1,0.11,Melbourne
71,Private room,1,0.11,Melbourne
190,Entire home/apt,19,2.11,Melbourne
161,Entire home/apt,2,0.24,Melbourne
75,Private room,0,,Melbourne
46,Private room,1,0.3,Melbourne
25,Private room,12,1.3,Melbourne
60,Private room,3,0.32,Melbourne
80,Private room,1,0.11,Melbourne
96,Private room,2,0.88,Melbourne
75,Entire home/apt,1,0.4,Melbourne
170,Entire home/apt,14,1.86,Melbourne
100,Entire home/apt,5,0.55,Melbourne
599,Entire home/apt,1,0.15,Melbourne
100,Entire home/apt,30,3.21,Melbourne
138,Entire home/apt,3,0.36,Melbourne
599,Entire home/apt,7,0.94,Melbourne
100,Entire home/apt,24,2.64,Melbourne
100,Entire home/apt,14,1.58,Melbourne
599,Entire home/apt,1,0.71,Melbourne
220,Entire home/apt,1,0.12,Melbourne
599,Entire home/apt,1,0.15,Melbourne
54,Private room,6,0.67,Melbourne
599,Entire home/apt,4,0.51,Melbourne
90,Private room,15,1.77,Melbourne
228,Entire home/apt,13,2.04,Melbourne
120,Private room,1,0.12,Melbourne
80,Shared room,0,,Melbourne
480,Entire home/apt,15,2.23,Melbourne
140,Entire home/apt,7,0.77,Melbourne
251,Entire home/apt,4,0.44,Melbourne
120,Private room,4,0.44,Melbourne
136,Entire home/apt,1,0.11,Melbourne
46,Private room,6,0.69,Melbourne
898,Entire home/apt,24,2.76,Melbourne
161,Entire home/apt,27,2.97,Melbourne
399,Entire home/apt,4,0.57,Melbourne
150,Entire home/apt,9,1.0,Melbourne
399,Entire home/apt,4,0.55,Melbourne
43,Private room,6,0.66,Melbourne
599,Entire home/apt,1,0.16,Melbourne
158,Entire home/apt,14,2.55,Melbourne
65,Private room,15,1.66,Melbourne
127,Entire home/apt,19,2.1,Melbourne
98,Entire home/apt,6,0.7,Melbourne
599,Entire home/apt,6,0.73,Melbourne
42,Private room,8,0.94,Melbourne
148,Entire home/apt,15,2.32,Melbourne
199,Entire home/apt,8,1.34,Melbourne
120,Entire home/apt,2,0.22,Melbourne
138,Entire home/apt,6,0.72,Melbourne
71,Private room,0,,Melbourne
60,Private room,11,1.23,Melbourne
75,Private room,11,1.24,Melbourne
120,Entire home/apt,24,2.81,Melbourne
280,Entire home/apt,1,0.12,Melbourne
50,Private room,9,1.09,Melbourne
155,Entire home/apt,0,,Melbourne
138,Entire home/apt,5,0.86,Melbourne
150,Private room,0,,Melbourne
168,Entire home/apt,31,3.44,Melbourne
181,Entire home/apt,15,1.74,Melbourne
91,Entire home/apt,1,0.11,Melbourne
46,Shared room,1,0.11,Melbourne
90,Entire home/apt,33,3.54,Melbourne
50,Private room,1,0.11,Melbourne
100,Entire home/apt,0,,Melbourne
60,Private room,8,0.88,Melbourne
170,Entire home/apt,3,0.34,Melbourne
180,Entire home/apt,9,1.03,Melbourne
80,Private room,46,5.27,Melbourne
150,Entire home/apt,3,0.39,Melbourne
203,Entire home/apt,14,2.86,Melbourne
40,Entire home/apt,43,4.8,Melbourne
50,Private room,0,,Melbourne
80,Private room,6,0.67,Melbourne
54,Private room,0,,Melbourne
127,Entire home/apt,1,0.12,Melbourne
119,Entire home/apt,94,10.22,Melbourne
40,Private room,9,1.0,Melbourne
120,Entire home/apt,15,1.8,Melbourne
100,Private room,3,0.33,Melbourne
86,Entire home/apt,25,2.9,Melbourne
498,Entire home/apt,4,0.44,Melbourne
80,Private room,1,0.16,Melbourne
127,Entire home/apt,2,0.22,Melbourne
80,Entire home/apt,24,3.19,Melbourne
30,Private room,1,0.12,Melbourne
84,Entire home/apt,1,0.12,Melbourne
300,Entire home/apt,1,1.0,Melbourne
100,Private room,13,1.67,Melbourne
40,Private room,1,0.25,Melbourne
60,Private room,9,1.03,Melbourne
50,Private room,4,0.44,Melbourne
105,Entire home/apt,13,1.5,Melbourne
80,Private room,1,0.12,Melbourne
100,Private room,0,,Melbourne
138,Entire home/apt,23,2.61,Melbourne
199,Entire home/apt,5,0.6,Melbourne
71,Private room,11,1.18,Melbourne
424,Entire home/apt,14,1.68,Melbourne
40,Private room,0,,Melbourne
80,Entire home/apt,9,1.04,Melbourne
130,Entire home/apt,2,0.31,Melbourne
136,Entire home/apt,9,1.02,Melbourne
55,Private room,15,1.79,Melbourne
150,Entire home/apt,1,0.11,Melbourne
251,Entire home/apt,60,6.5,Melbourne
127,Entire home/apt,2,0.34,Melbourne
199,Entire home/apt,46,6.93,Melbourne
60,Private room,40,4.49,Melbourne
120,Entire home/apt,9,1.06,Melbourne
145,Entire home/apt,50,5.49,Melbourne
35,Shared room,2,0.85,Melbourne
60,Private room,17,1.91,Melbourne
109,Entire home/apt,25,3.16,Melbourne
118,Entire home/apt,14,1.57,Melbourne
118,Entire home/apt,19,2.21,Melbourne
118,Entire home/apt,21,2.31,Melbourne
127,Entire home/apt,15,1.69,Melbourne
118,Entire home/apt,31,3.66,Melbourne
127,Entire home/apt,17,1.95,Melbourne
100,Entire home/apt,0,,Melbourne
46,Private room,0,,Melbourne
101,Entire home/apt,36,4.56,Melbourne
174,Entire home/apt,23,2.54,Melbourne
125,Entire home/apt,28,3.15,Melbourne
168,Private room,0,,Melbourne
105,Entire home/apt,8,1.11,Melbourne
65,Private room,6,0.78,Melbourne
109,Entire home/apt,2,0.25,Melbourne
148,Entire home/apt,31,3.59,Melbourne
120,Entire home/apt,0,,Melbourne
159,Entire home/apt,45,5.06,Melbourne
130,Entire home/apt,3,0.59,Melbourne
150,Entire home/apt,15,1.72,Melbourne
150,Entire home/apt,3,0.32,Melbourne
174,Entire home/apt,11,1.26,Melbourne
126,Entire home/apt,0,,Melbourne
195,Private room,1,0.71,Melbourne
251,Entire home/apt,0,,Melbourne
251,Entire home/apt,2,0.32,Melbourne
130,Entire home/apt,5,0.56,Melbourne
65,Private room,11,1.21,Melbourne
163,Entire home/apt,64,7.16,Melbourne
180,Entire home/apt,1,0.11,Melbourne
168,Private room,0,,Melbourne
90,Private room,6,0.68,Melbourne
150,Private room,6,0.67,Melbourne
199,Private room,1,0.11,Melbourne
102,Entire home/apt,5,0.55,Melbourne
89,Entire home/apt,16,2.09,Melbourne
89,Entire home/apt,13,2.58,Melbourne
460,Entire home/apt,19,2.7,Melbourne
500,Entire home/apt,30,3.47,Melbourne
73,Private room,23,2.59,Melbourne
150,Private room,4,0.47,Melbourne
151,Private room,6,0.69,Melbourne
47,Private room,3,0.34,Melbourne
100,Entire home/apt,85,9.41,Melbourne
145,Entire home/apt,29,3.33,Melbourne
195,Entire home/apt,5,0.91,Melbourne
165,Entire home/apt,5,0.55,Melbourne
150,Entire home/apt,18,2.2,Melbourne
120,Entire home/apt,30,3.3,Melbourne
150,Entire home/apt,6,0.7,Melbourne
33,Private room,1,0.12,Melbourne
39,Private room,0,,Melbourne
410,Private room,1,0.11,Melbourne
188,Entire home/apt,45,4.96,Melbourne
39,Private room,8,1.02,Melbourne
115,Entire home/apt,35,4.04,Melbourne
91,Entire home/apt,6,0.75,Melbourne
127,Entire home/apt,1,0.26,Melbourne
300,Private room,0,,Melbourne
125,Entire home/apt,3,0.5,Melbourne
43,Private room,14,1.6,Melbourne
159,Entire home/apt,26,2.87,Melbourne
43,Private room,13,1.44,Melbourne
71,Private room,51,5.93,Melbourne
219,Entire home/apt,32,3.66,Melbourne
119,Entire home/apt,57,6.92,Melbourne
150,Entire home/apt,0,,Melbourne
180,Entire home/apt,30,3.69,Melbourne
84,Private room,0,,Melbourne
180,Entire home/apt,38,4.38,Melbourne
100,Private room,3,0.35,Melbourne
395,Entire home/apt,1,0.35,Melbourne
109,Private room,2,0.23,Melbourne
50,Entire home/apt,0,,Melbourne
30,Private room,2,0.22,Melbourne
25,Private room,10,2.94,Melbourne
105,Private room,43,4.83,Melbourne
119,Entire home/apt,5,0.58,Melbourne
112,Entire home/apt,33,3.94,Melbourne
24,Private room,8,0.89,Melbourne
80,Private room,8,0.93,Melbourne
228,Entire home/apt,0,,Melbourne
120,Entire home/apt,18,2.07,Melbourne
96,Entire home/apt,25,2.9,Melbourne
100,Entire home/apt,1,0.43,Melbourne
123,Entire home/apt,31,4.19,Melbourne
226,Entire home/apt,5,0.6,Melbourne
39,Private room,9,0.99,Melbourne
80,Private room,2,0.24,Melbourne
61,Private room,4,0.46,Melbourne
127,Entire home/apt,37,4.1,Melbourne
40,Private room,3,0.35,Melbourne
109,Entire home/apt,2,0.23,Melbourne
100,Entire home/apt,12,1.33,Melbourne
179,Entire home/apt,42,4.86,Melbourne
89,Entire home/apt,3,0.35,Melbourne
109,Entire home/apt,0,,Melbourne
199,Entire home/apt,9,1.05,Melbourne
199,Private room,1,0.12,Melbourne
80,Private room,2,0.23,Melbourne
260,Entire home/apt,1,0.44,Melbourne
199,Entire home/apt,3,0.5,Melbourne
170,Entire home/apt,14,1.88,Melbourne
60,Private room,0,,Melbourne
66,Private room,2,0.22,Melbourne
40,Private room,2,0.23,Melbourne
62,Private room,0,,Melbourne
100,Entire home/apt,4,1.03,Melbourne
169,Entire home/apt,23,2.68,Melbourne
90,Entire home/apt,13,1.53,Melbourne
150,Entire home/apt,1,1.0,Melbourne
90,Private room,17,3.17,Melbourne
25,Entire home/apt,1,0.86,Melbourne
60,Private room,6,0.67,Melbourne
90,Entire home/apt,12,1.71,Melbourne
71,Private room,12,1.34,Melbourne
400,Private room,2,0.23,Melbourne
239,Entire home/apt,23,3.22,Melbourne
130,Entire home/apt,28,3.37,Melbourne
80,Private room,2,0.23,Melbourne
76,Entire home/apt,3,0.4,Melbourne
46,Private room,6,0.68,Melbourne
150,Entire home/apt,19,2.18,Melbourne
90,Entire home/apt,14,1.86,Melbourne
75,Private room,3,0.4,Melbourne
145,Entire home/apt,0,,Melbourne
91,Entire home/apt,5,0.58,Melbourne
80,Private room,4,0.89,Melbourne
475,Entire home/apt,0,,Melbourne
100,Entire home/apt,2,0.28,Melbourne
100,Entire home/apt,1,0.2,Melbourne
60,Private room,3,0.8,Melbourne
100,Private room,2,0.23,Melbourne
30,Private room,2,0.23,Melbourne
71,Entire home/apt,5,0.57,Melbourne
50,Private room,7,1.26,Melbourne
150,Entire home/apt,1,0.12,Melbourne
100,Entire home/apt,12,1.4,Melbourne
136,Entire home/apt,0,,Melbourne
84,Entire home/apt,10,1.17,Melbourne
60,Private room,28,3.4,Melbourne
60,Private room,19,2.24,Melbourne
46,Private room,11,1.27,Melbourne
251,Entire home/apt,0,,Melbourne
48,Shared room,9,5.63,Melbourne
119,Entire home/apt,24,2.87,Melbourne
145,Entire home/apt,33,3.85,Melbourne
130,Entire home/apt,1,0.24,Melbourne
280,Entire home/apt,2,0.25,Melbourne
80,Entire home/apt,0,,Melbourne
50,Private room,6,0.68,Melbourne
109,Entire home/apt,21,2.74,Melbourne
55,Private room,21,2.36,Melbourne
140,Entire home/apt,9,1.52,Melbourne
180,Entire home/apt,2,1.4,Melbourne
180,Entire home/apt,6,0.69,Melbourne
37,Private room,10,1.22,Melbourne
180,Entire home/apt,17,2.03,Melbourne
55,Private room,29,3.73,Melbourne
100,Entire home/apt,22,2.59,Melbourne
251,Entire home/apt,0,,Melbourne
251,Entire home/apt,1,0.12,Melbourne
180,Entire home/apt,4,0.44,Melbourne
71,Private room,3,0.34,Melbourne
60,Private room,0,,Melbourne
25,Private room,0,,Melbourne
96,Private room,21,3.07,Melbourne
40,Private room,3,0.49,Melbourne
148,Entire home/apt,7,0.81,Melbourne
130,Entire home/apt,19,2.57,Melbourne
129,Entire home/apt,22,3.16,Melbourne
48,Private room,3,0.34,Melbourne
37,Private room,4,0.45,Melbourne
251,Private room,2,0.24,Melbourne
255,Entire home/apt,1,0.86,Melbourne
260,Entire home/apt,0,,Melbourne
50,Private room,4,0.49,Melbourne
130,Entire home/apt,3,0.35,Melbourne
280,Entire home/apt,16,1.83,Melbourne
50,Private room,16,2.04,Melbourne
75,Private room,0,,Melbourne
199,Entire home/apt,0,,Melbourne
96,Entire home/apt,3,0.4,Melbourne
28,Shared room,1,0.11,Melbourne
100,Private room,13,1.51,Melbourne
249,Entire home/apt,1,0.12,Melbourne
105,Entire home/apt,16,1.88,Melbourne
80,Private room,13,1.52,Melbourne
28,Private room,7,1.51,Melbourne
80,Private room,12,1.4,Melbourne
155,Entire home/apt,15,3.08,Melbourne
75,Entire home/apt,13,1.49,Melbourne
109,Entire home/apt,20,2.26,Melbourne
71,Private room,3,0.79,Melbourne
174,Entire home/apt,17,2.04,Melbourne
174,Entire home/apt,38,4.85,Melbourne
174,Entire home/apt,2,0.23,Melbourne
30,Private room,4,0.52,Melbourne
40,Private room,1,0.12,Melbourne
62,Private room,10,1.38,Melbourne
143,Entire home/apt,0,,Melbourne
65,Private room,7,0.96,Melbourne
90,Private room,2,0.24,Melbourne
150,Entire home/apt,2,0.22,Melbourne
220,Entire home/apt,12,1.53,Melbourne
35,Private room,39,4.43,Melbourne
424,Entire home/apt,20,2.41,Melbourne
90,Private room,40,4.98,Melbourne
180,Entire home/apt,1,0.12,Melbourne
159,Entire home/apt,54,6.16,Melbourne
39,Private room,22,2.65,Melbourne
84,Entire home/apt,14,1.95,Melbourne
1600,Private room,0,,Melbourne
60,Private room,5,0.56,Melbourne
199,Entire home/apt,21,2.53,Melbourne
251,Entire home/apt,1,0.12,Melbourne
60,Private room,0,,Melbourne
400,Entire home/apt,0,,Melbourne
80,Private room,1,0.12,Melbourne
84,Entire home/apt,16,2.01,Melbourne
109,Entire home/apt,37,4.34,Melbourne
410,Entire home/apt,0,,Melbourne
130,Entire home/apt,13,1.55,Melbourne
60,Private room,1,0.13,Melbourne
80,Private room,2,0.23,Melbourne
71,Private room,5,0.73,Melbourne
260,Entire home/apt,10,1.49,Melbourne
109,Entire home/apt,10,1.17,Melbourne
163,Entire home/apt,40,4.53,Melbourne
80,Entire home/apt,5,0.6,Melbourne
89,Private room,22,2.62,Melbourne
150,Entire home/apt,4,0.47,Melbourne
71,Private room,7,1.07,Melbourne
239,Entire home/apt,5,0.58,Melbourne
100,Entire home/apt,29,3.49,Melbourne
220,Entire home/apt,34,4.88,Melbourne
186,Private room,0,,Melbourne
199,Private room,0,,Melbourne
69,Private room,9,1.06,Melbourne
199,Entire home/apt,34,4.27,Melbourne
100,Entire home/apt,4,1.1,Melbourne
96,Entire home/apt,1,0.14,Melbourne
50,Private room,7,0.82,Melbourne
40,Private room,35,4.77,Melbourne
40,Private room,23,2.89,Melbourne
180,Entire home/apt,25,3.69,Melbourne
120,Entire home/apt,2,0.24,Melbourne
134,Entire home/apt,0,,Melbourne
101,Entire home/apt,10,1.18,Melbourne
46,Private room,3,0.36,Melbourne
100,Entire home/apt,65,7.83,Melbourne
108,Entire home/apt,22,2.62,Melbourne
80,Private room,30,3.75,Melbourne
114,Entire home/apt,18,2.07,Melbourne
58,Private room,9,1.03,Melbourne
136,Entire home/apt,47,5.42,Melbourne
35,Private room,15,1.96,Melbourne
65,Private room,5,0.58,Melbourne
46,Private room,1,0.11,Melbourne
53,Private room,1,0.12,Melbourne
40,Private room,13,1.58,Melbourne
55,Private room,16,2.08,Melbourne
79,Entire home/apt,55,7.4,Melbourne
390,Entire home/apt,4,1.71,Melbourne
55,Private room,1,0.12,Melbourne
109,Entire home/apt,3,0.35,Melbourne
349,Entire home/apt,0,,Melbourne
120,Entire home/apt,13,1.51,Melbourne
120,Entire home/apt,0,,Melbourne
100,Entire home/apt,31,3.58,Melbourne
55,Private room,41,5.69,Melbourne
150,Entire home/apt,6,2.65,Melbourne
190,Entire home/apt,0,,Melbourne
100,Private room,3,0.34,Melbourne
595,Entire home/apt,4,0.47,Melbourne
109,Private room,21,2.43,Melbourne
1350,Entire home/apt,0,,Melbourne
130,Entire home/apt,36,4.17,Melbourne
65,Private room,15,1.79,Melbourne
350,Entire home/apt,2,0.34,Melbourne
75,Entire home/apt,2,0.38,Melbourne
275,Private room,1,0.17,Melbourne
145,Entire home/apt,0,,Melbourne
100,Entire home/apt,29,3.7,Melbourne
97,Entire home/apt,9,1.04,Melbourne
249,Entire home/apt,1,0.18,Melbourne
89,Entire home/apt,18,4.06,Melbourne
90,Entire home/apt,1,0.12,Melbourne
195,Entire home/apt,55,6.32,Melbourne
150,Entire home/apt,0,,Melbourne
300,Entire home/apt,4,1.14,Melbourne
50,Private room,0,,Melbourne
145,Entire home/apt,12,1.61,Melbourne
50,Entire home/apt,5,0.6,Melbourne
60,Private room,11,1.29,Melbourne
180,Entire home/apt,1,0.43,Melbourne
69,Private room,0,,Melbourne
120,Entire home/apt,12,1.48,Melbourne
40,Private room,1,0.12,Melbourne
151,Entire home/apt,28,3.56,Melbourne
50,Private room,3,0.34,Melbourne
90,Entire home/apt,1,0.15,Melbourne
80,Private room,10,1.17,Melbourne
999,Entire home/apt,0,,Melbourne
102,Entire home/apt,7,1.09,Melbourne
599,Entire home/apt,1,0.12,Melbourne
65,Private room,12,1.61,Melbourne
100,Private room,0,,Melbourne
91,Entire home/apt,8,2.4,Melbourne
75,Entire home/apt,6,0.68,Melbourne
66,Private room,79,9.22,Melbourne
125,Entire home/apt,6,0.78,Melbourne
127,Entire home/apt,6,0.91,Melbourne
161,Entire home/apt,16,2.76,Melbourne
199,Entire home/apt,9,1.08,Melbourne
169,Entire home/apt,1,0.12,Melbourne
118,Entire home/apt,25,2.85,Melbourne
50,Private room,22,2.56,Melbourne
130,Entire home/apt,0,,Melbourne
30,Shared room,0,,Melbourne
71,Entire home/apt,2,0.27,Melbourne
90,Private room,43,5.18,Melbourne
109,Entire home/apt,32,3.69,Melbourne
179,Entire home/apt,10,1.66,Melbourne
50,Entire home/apt,4,0.5,Melbourne
179,Entire home/apt,1,0.14,Melbourne
105,Entire home/apt,2,0.26,Melbourne
28,Private room,3,0.35,Melbourne
108,Entire home/apt,1,0.12,Melbourne
90,Entire home/apt,9,1.09,Melbourne
199,Entire home/apt,5,0.58,Melbourne
138,Entire home/apt,2,0.24,Melbourne
40,Private room,36,4.25,Melbourne
60,Private room,8,0.96,Melbourne
46,Private room,13,1.49,Melbourne
71,Private room,3,0.37,Melbourne
80,Entire home/apt,0,,Melbourne
42,Private room,3,0.35,Melbourne
65,Private room,1,0.12,Melbourne
120,Entire home/apt,6,0.92,Melbourne
199,Shared room,0,,Melbourne
53,Entire home/apt,0,,Melbourne
450,Entire home/apt,18,2.08,Melbourne
198,Entire home/apt,0,,Melbourne
119,Entire home/apt,27,3.57,Melbourne
350,Private room,0,,Melbourne
71,Private room,1,0.13,Melbourne
150,Private room,3,0.39,Melbourne
354,Entire home/apt,0,,Melbourne
80,Entire home/apt,1,1.0,Melbourne
197,Entire home/apt,0,,Melbourne
40,Private room,0,,Melbourne
37,Private room,0,,Melbourne
350,Private room,0,,Melbourne
1200,Entire home/apt,0,,Melbourne
105,Entire home/apt,3,0.46,Melbourne
875,Private room,0,,Melbourne
39,Private room,8,0.93,Melbourne
136,Entire home/apt,7,0.86,Melbourne
350,Entire home/apt,1,0.12,Melbourne
100,Entire home/apt,1,0.2,Melbourne
71,Entire home/apt,4,0.46,Melbourne
400,Entire home/apt,0,,Melbourne
55,Private room,30,4.92,Melbourne
96,Entire home/apt,9,1.07,Melbourne
165,Entire home/apt,4,1.1,Melbourne
161,Entire home/apt,8,0.92,Melbourne
120,Entire home/apt,6,0.72,Melbourne
55,Private room,8,0.96,Melbourne
50,Private room,5,0.62,Melbourne
156,Entire home/apt,0,,Melbourne
102,Entire home/apt,15,1.92,Melbourne
96,Entire home/apt,7,0.89,Melbourne
43,Private room,8,1.12,Melbourne
71,Private room,17,2.15,Melbourne
75,Private room,12,1.39,Melbourne
73,Entire home/apt,4,1.24,Melbourne
150,Entire home/apt,2,0.88,Melbourne
750,Entire home/apt,0,,Melbourne
40,Private room,1,0.23,Melbourne
174,Private room,0,,Melbourne
168,Entire home/apt,15,1.79,Melbourne
109,Entire home/apt,12,1.38,Melbourne
48,Private room,11,1.31,Melbourne
136,Private room,1,1.0,Melbourne
60,Private room,14,1.69,Melbourne
71,Private room,0,,Melbourne
226,Entire home/apt,1,0.23,Melbourne
109,Entire home/apt,2,0.25,Melbourne
109,Entire home/apt,14,1.93,Melbourne
30,Private room,0,,Melbourne
220,Entire home/apt,9,1.1,Melbourne
75,Private room,0,,Melbourne
350,Private room,0,,Melbourne
109,Entire home/apt,1,0.12,Melbourne
179,Entire home/apt,29,3.67,Melbourne
36,Private room,0,,Melbourne
275,Entire home/apt,2,0.41,Melbourne
150,Entire home/apt,22,2.97,Melbourne
84,Entire home/apt,26,3.21,Melbourne
934,Entire home/apt,2,0.26,Melbourne
36,Private room,7,0.99,Melbourne
89,Entire home/apt,14,1.74,Melbourne
136,Private room,0,,Melbourne
159,Entire home/apt,68,8.4,Melbourne
199,Entire home/apt,3,0.35,Melbourne
30,Private room,0,,Melbourne
150,Entire home/apt,60,7.2,Melbourne
129,Entire home/apt,15,2.09,Melbourne
50,Private room,4,0.47,Melbourne
195,Entire home/apt,52,6.22,Melbourne
100,Entire home/apt,10,1.16,Melbourne
129,Entire home/apt,51,6.12,Melbourne
195,Entire home/apt,44,5.24,Melbourne
136,Private room,0,,Melbourne
60,Private room,0,,Melbourne
71,Entire home/apt,2,0.38,Melbourne
68,Private room,0,,Melbourne
161,Entire home/apt,0,,Melbourne
191,Entire home/apt,0,,Melbourne
357,Entire home/apt,0,,Melbourne
220,Entire home/apt,0,,Melbourne
60,Private room,19,2.26,Melbourne
498,Entire home/apt,19,2.41,Melbourne
55,Private room,0,,Melbourne
343,Entire home/apt,0,,Melbourne
65,Private room,9,1.38,Melbourne
50,Private room,0,,Melbourne
79,Entire home/apt,3,0.37,Melbourne
50,Private room,0,,Melbourne
190,Entire home/apt,4,0.49,Melbourne
125,Private room,3,0.46,Melbourne
60,Shared room,0,,Melbourne
46,Private room,3,0.39,Melbourne
116,Entire home/apt,53,6.28,Melbourne
100,Entire home/apt,15,2.14,Melbourne
262,Entire home/apt,3,0.59,Melbourne
46,Private room,3,0.58,Melbourne
120,Entire home/apt,0,,Melbourne
109,Entire home/apt,4,0.48,Melbourne
1400,Entire home/apt,3,0.37,Melbourne
399,Entire home/apt,0,,Melbourne
100,Entire home/apt,0,,Melbourne
96,Entire home/apt,1,0.24,Melbourne
96,Entire home/apt,1,0.3,Melbourne
42,Private room,2,0.36,Melbourne
101,Entire home/apt,4,0.9,Melbourne
174,Entire home/apt,18,2.2,Melbourne
180,Entire home/apt,5,1.44,Melbourne
101,Entire home/apt,1,0.26,Melbourne
89,Entire home/apt,1,1.0,Melbourne
89,Entire home/apt,0,,Melbourne
163,Entire home/apt,5,1.25,Melbourne
60,Private room,9,1.11,Melbourne
90,Entire home/apt,12,1.53,Melbourne
90,Entire home/apt,2,0.28,Melbourne
75,Private room,10,1.26,Melbourne
60,Private room,25,3.83,Melbourne
109,Entire home/apt,25,4.31,Melbourne
140,Entire home/apt,2,0.47,Melbourne
39,Private room,0,,Melbourne
35,Private room,8,1.49,Melbourne
64,Entire home/apt,10,1.29,Melbourne
30,Private room,1,0.12,Melbourne
39,Private room,0,,Melbourne
245,Entire home/apt,13,1.55,Melbourne
130,Entire home/apt,10,1.4,Melbourne
39,Private room,11,1.47,Melbourne
25,Private room,0,,Melbourne
100,Entire home/apt,1,0.12,Melbourne
96,Entire home/apt,2,0.36,Melbourne
165,Entire home/apt,14,1.88,Melbourne
46,Private room,0,,Melbourne
96,Entire home/apt,10,1.34,Melbourne
46,Private room,15,2.46,Melbourne
80,Entire home/apt,24,2.91,Melbourne
46,Private room,0,,Melbourne
161,Private room,19,2.6,Melbourne
80,Entire home/apt,10,1.55,Melbourne
65,Private room,0,,Melbourne
179,Entire home/apt,5,0.64,Melbourne
100,Entire home/apt,16,1.9,Melbourne
87,Entire home/apt,2,0.31,Melbourne
46,Private room,1,0.36,Melbourne
136,Entire home/apt,15,1.84,Melbourne
55,Private room,2,0.3,Melbourne
119,Private room,0,,Melbourne
46,Private room,3,2.14,Melbourne
46,Private room,4,0.51,Melbourne
166,Entire home/apt,26,3.12,Melbourne
209,Private room,1,0.13,Melbourne
50,Private room,1,0.14,Melbourne
615,Private room,2,0.3,Melbourne
199,Entire home/apt,22,2.76,Melbourne
51,Private room,12,1.57,Melbourne
60,Private room,1,0.25,Melbourne
138,Entire home/apt,17,2.09,Melbourne
120,Entire home/apt,17,2.21,Melbourne
169,Entire home/apt,12,1.46,Melbourne
120,Entire home/apt,7,0.84,Melbourne
25,Private room,4,0.69,Melbourne
599,Entire home/apt,4,0.66,Melbourne
119,Entire home/apt,11,1.49,Melbourne
53,Private room,8,0.95,Melbourne
186,Entire home/apt,1,0.23,Melbourne
599,Entire home/apt,2,0.33,Melbourne
114,Entire home/apt,29,3.55,Melbourne
199,Entire home/apt,1,0.23,Melbourne
235,Entire home/apt,2,0.36,Melbourne
100,Entire home/apt,6,0.78,Melbourne
119,Entire home/apt,0,,Melbourne
125,Entire home/apt,10,2.08,Melbourne
114,Entire home/apt,3,0.43,Melbourne
42,Private room,8,0.96,Melbourne
90,Entire home/apt,8,1.0,Melbourne
163,Entire home/apt,4,0.59,Melbourne
109,Entire home/apt,7,0.86,Melbourne
150,Entire home/apt,31,3.83,Melbourne
97,Entire home/apt,19,2.33,Melbourne
190,Entire home/apt,2,0.38,Melbourne
24,Shared room,1,0.12,Melbourne
