price,room_type,number_of_reviews,reviews_per_month,city
39,Private room,1,0.15,Sydney
71,Private room,0,,Sydney
129,Entire home/apt,9,1.06,Sydney
162,Private room,2,0.2,Sydney
60,Private room,18,1.84,Sydney
130,Private room,2,0.21,Sydney
390,Entire home/apt,0,,Sydney
339,Entire home/apt,26,2.65,Sydney
109,Private room,1,0.19,Sydney
132,Entire home/apt,4,0.41,Sydney
251,Entire home/apt,8,0.91,Sydney
199,Entire home/apt,30,3.07,Sydney
69,Private room,0,,Sydney
800,Entire home/apt,2,0.24,Sydney
130,Entire home/apt,47,5.44,Sydney
120,Entire home/apt,44,4.63,Sydney
180,Entire home/apt,1,0.13,Sydney
275,Entire home/apt,3,0.35,Sydney
295,Entire home/apt,4,0.53,Sydney
50,Private room,20,2.14,Sydney
1250,Entire home/apt,0,,Sydney
239,Entire home/apt,5,0.56,Sydney
239,Entire home/apt,23,2.35,Sydney
50,Private room,19,2.07,Sydney
75,Private room,15,1.94,Sydney
161,Entire home/apt,4,0.52,Sydney
251,Entire home/apt,0,,Sydney
245,Entire home/apt,1,0.11,Sydney
199,Entire home/apt,50,5.32,Sydney
195,Entire home/apt,0,,Sydney
195,Entire home/apt,0,,Sydney
50,Private room,1,0.11,Sydney
50,Private room,1,0.1,Sydney
109,Private room,0,,Sydney
300,Entire home/apt,0,,Sydney
37,Private room,6,0.64,Sydney
251,Entire home/apt,12,1.32,Sydney
37,Private room,1,0.53,Sydney
60,Private room,28,2.92,Sydney
46,Private room,3,0.31,Sydney
53,Private room,12,1.22,Sydney
2000,Entire home/apt,0,,Sydney
35,Shared room,2,0.22,Sydney
78,Entire home/apt,4,0.48,Sydney
50,Private room,1,0.11,Sydney
310,Entire home/apt,4,1.6,Sydney
278,Entire home/apt,30,3.3,Sydney
155,Entire home/apt,3,0.32,Sydney
40,Private room,6,0.64,Sydney
750,Entire home/apt,2,0.23,Sydney
300,Entire home/apt,0,,Sydney
120,Private room,1,0.13,Sydney
700,Entire home/apt,0,,Sydney
109,Entire home/apt,0,,Sydney
950,Entire home/apt,0,,Sydney
50,Private room,4,0.43,Sydney
242,Entire home/apt,4,0.49,Sydney
100,Private room,1,0.11,Sydney
155,Entire home/apt,10,1.05,Sydney
190,Entire home/apt,2,0.21,Sydney
125,Entire home/apt,0,,Sydney
260,Entire home/apt,0,,Sydney
33,Private room,0,,Sydney
150,Entire home/apt,13,1.46,Sydney
60,Private room,13,1.35,Sydney
141,Entire home/apt,0,,Sydney
98,Private room,2,0.21,Sydney
120,Entire home/apt,22,2.32,Sydney
199,Private room,10,1.04,Sydney
71,Private room,0,,Sydney
120,Private room,0,,Sydney
46,Private room,14,1.47,Sydney
90,Entire home/apt,0,,Sydney
210,Entire home/apt,46,4.88,Sydney
46,Private room,4,0.43,Sydney
55,Private room,1,1.0,Sydney
180,Entire home/apt,16,1.92,Sydney
199,Entire home/apt,11,1.39,Sydney
161,Entire home/apt,13,1.42,Sydney
199,Entire home/apt,15,1.62,Sydney
251,Entire home/apt,15,1.65,Sydney
180,Entire home/apt,10,1.11,Sydney
144,Entire home/apt,44,4.77,Sydney
161,Entire home/apt,16,1.7,Sydney
161,Entire home/apt,14,1.52,Sydney
282,Entire home/apt,63,6.54,Sydney
75,Private room,1,0.11,Sydney
180,Entire home/apt,1,1.0,Sydney
60,Private room,2,0.51,Sydney
159,Entire home/apt,30,3.18,Sydney
199,Entire home/apt,18,1.88,Sydney
300,Entire home/apt,0,,Sydney
35,Private room,0,,Sydney
90,Entire home/apt,3,2.31,Sydney
90,Private room,1,0.1,Sydney
120,Entire home/apt,2,0.22,Sydney
64,Private room,1,0.13,Sydney
98,Entire home/apt,5,0.6,Sydney
50,Private room,0,,Sydney
50,Private room,0,,Sydney
132,Private room,1,0.1,Sydney
400,Entire home/apt,4,0.47,Sydney
120,Entire home/apt,51,5.28,Sydney
50,Private room,2,0.21,Sydney
206,Entire home/apt,8,0.96,Sydney
125,Entire home/apt,26,2.91,Sydney
71,Private room,1,0.11,Sydney
40,Private room,43,4.45,Sydney
100,Private room,1,0.11,Sydney
350,Entire home/apt,4,0.43,Sydney
320,Entire home/apt,3,0.34,Sydney
199,Entire home/apt,9,0.99,Sydney
275,Entire home/apt,2,0.22,Sydney
90,Entire home/apt,3,0.34,Sydney
120,Private room,0,,Sydney
138,Private room,10,1.03,Sydney
19,Private room,8,1.01,Sydney
100,Private room,0,,Sydney
80,Private room,0,,Sydney
80,Private room,0,,Sydney
71,Private room,0,,Sydney
199,Entire home/apt,1,0.12,Sydney
220,Entire home/apt,2,0.22,Sydney
30,Shared room,0,,Sydney
79,Private room,3,0.64,Sydney
100,Private room,0,,Sydney
150,Entire home/apt,27,2.85,Sydney
220,Entire home/apt,31,3.22,Sydney
198,Entire home/apt,37,3.95,Sydney
480,Private room,0,,Sydney
220,Entire home/apt,27,2.82,Sydney
90,Private room,2,0.21,Sydney
19,Shared room,1,0.11,Sydney
46,Private room,0,,Sydney
148,Entire home/apt,26,2.69,Sydney
100,Entire home/apt,97,10.28,Sydney
150,Entire home/apt,1,0.11,Sydney
419,Entire home/apt,0,,Sydney
399,Entire home/apt,1,0.11,Sydney
48,Private room,0,,Sydney
51,Private room,1,0.1,Sydney
199,Entire home/apt,0,,Sydney
300,Entire home/apt,0,,Sydney
65,Private room,1,0.1,Sydney
50,Private room,2,0.22,Sydney
120,Entire home/apt,1,0.11,Sydney
251,Entire home/apt,3,0.37,Sydney
65,Private room,1,0.11,Sydney
53,Private room,1,0.1,Sydney
84,Entire home/apt,3,0.33,Sydney
228,Entire home/apt,3,0.32,Sydney
79,Private room,8,0.83,Sydney
140,Entire home/apt,20,2.25,Sydney
120,Entire home/apt,2,0.24,Sydney
228,Entire home/apt,57,6.33,Sydney
97,Entire home/apt,15,1.61,Sydney
73,Private room,1,0.11,Sydney
166,Entire home/apt,1,0.13,Sydney
71,Private room,5,0.56,Sydney
179,Entire home/apt,17,1.85,Sydney
25,Private room,0,,Sydney
60,Private room,1,0.1,Sydney
299,Entire home/apt,0,,Sydney
71,Private room,0,,Sydney
152,Private room,3,0.31,Sydney
226,Entire home/apt,19,1.99,Sydney
90,Entire home/apt,7,0.79,Sydney
112,Entire home/apt,59,6.1,Sydney
80,Private room,1,0.11,Sydney
230,Entire home/apt,26,2.91,Sydney
750,Entire home/apt,3,0.34,Sydney
120,Entire home/apt,1,0.18,Sydney
55,Private room,0,,Sydney
138,Entire home/apt,18,2.0,Sydney
180,Entire home/apt,3,0.48,Sydney
71,Private room,0,,Sydney
40,Private room,0,,Sydney
174,Entire home/apt,0,,Sydney
24,Shared room,7,0.76,Sydney
50,Private room,16,1.67,Sydney
109,Private room,5,0.64,Sydney
48,Private room,12,1.26,Sydney
120,Entire home/apt,8,1.27,Sydney
251,Entire home/apt,13,1.4,Sydney
80,Private room,2,0.27,Sydney
165,Entire home/apt,0,,Sydney
100,Private room,12,1.68,Sydney
109,Entire home/apt,7,0.79,Sydney
130,Entire home/apt,0,,Sydney
161,Entire home/apt,1,0.11,Sydney
120,Private room,15,1.78,Sydney
399,Entire home/apt,23,2.57,Sydney
130,Private room,8,0.96,Sydney
399,Entire home/apt,7,1.53,Sydney
35,Private room,0,,Sydney
150,Entire home/apt,1,0.27,Sydney
220,Private room,0,,Sydney
262,Private room,0,,Sydney
108,Entire home/apt,3,0.42,Sydney
75,Private room,3,0.37,Sydney
84,Entire home/apt,13,1.46,Sydney
75,Private room,0,,Sydney
599,Entire home/apt,1,,Sydney
48,Private room,9,0.97,Sydney
180,Entire home/apt,21,2.32,Sydney
55,Private room,20,2.2,Sydney
100,Private room,89,9.43,Sydney
183,Entire home/apt,6,0.65,Sydney
750,Entire home/apt,0,,Sydney
71,Private room,15,1.59,Sydney
109,Private room,2,0.21,Sydney
140,Private room,4,0.48,Sydney
53,Private room,2,0.22,Sydney
30,Private room,5,0.6,Sydney
800,Entire home/apt,0,,Sydney
80,Entire home/apt,1,0.11,Sydney
190,Entire home/apt,0,,Sydney
199,Private room,18,1.94,Sydney
100,Entire home/apt,1,0.1,Sydney
328,Entire home/apt,24,2.54,Sydney
275,Entire home/apt,3,0.38,Sydney
320,Entire home/apt,2,0.34,Sydney
80,Private room,7,0.73,Sydney
71,Private room,1,0.11,Sydney
71,Private room,1,0.1,Sydney
28,Private room,0,,Sydney
89,Entire home/apt,3,0.31,Sydney
260,Entire home/apt,6,0.66,Sydney
60,Private room,2,0.25,Sydney
199,Entire home/apt,1,0.17,Sydney
50,Entire home/apt,3,0.32,Sydney
150,Entire home/apt,0,,Sydney
19,Shared room,2,0.23,Sydney
42,Private room,0,,Sydney
170,Entire home/apt,25,2.61,Sydney
46,Private room,3,0.32,Sydney
375,Entire home/apt,2,0.39,Sydney
66,Private room,0,,Sydney
425,Entire home/apt,0,,Sydney
199,Entire home/apt,4,0.45,Sydney
680,Entire home/apt,6,0.86,Sydney
1101,Entire home/apt,0,,Sydney
73,Private room,20,2.14,Sydney
50,Private room,0,,Sydney
50,Private room,0,,Sydney
65,Private room,1,0.1,Sydney
125,Entire home/apt,23,2.54,Sydney
80,Private room,31,3.33,Sydney
120,Private room,1,0.1,Sydney
143,Entire home/apt,26,3.12,Sydney
35,Private room,0,,Sydney
152,Private room,0,,Sydney
58,Entire home/apt,40,4.27,Sydney
80,Private room,0,,Sydney
96,Entire home/apt,2,0.23,Sydney
100,Private room,75,8.06,Sydney
120,Entire home/apt,2,0.22,Sydney
40,Private room,7,0.74,Sydney
130,Entire home/apt,70,7.32,Sydney
100,Entire home/apt,36,4.0,Sydney
249,Entire home/apt,0,,Sydney
251,Private room,0,,Sydney
418,Entire home/apt,1,0.37,Sydney
55,Private room,3,1.88,Sydney
96,Private room,0,,Sydney
120,Entire home/apt,11,1.21,Sydney
80,Private room,0,,Sydney
87,Entire home/apt,3,0.34,Sydney
46,Private room,1,0.1,Sydney
138,Entire home/apt,14,1.51,Sydney
80,Private room,9,0.95,Sydney
100,Private room,0,,Sydney
125,Entire home/apt,30,3.16,Sydney
284,Entire home/apt,0,,Sydney
199,Entire home/apt,7,0.98,Sydney
125,Entire home/apt,1,0.13,Sydney
60,Private room,1,0.11,Sydney
90,Private room,58,6.13,Sydney
161,Entire home/apt,1,0.15,Sydney
46,Private room,3,0.33,Sydney
90,Private room,0,,Sydney
300,Entire home/apt,30,3.32,Sydney
300,Entire home/apt,35,3.75,Sydney
155,Entire home/apt,11,1.32,Sydney
100,Private room,4,0.43,Sydney
280,Entire home/apt,1,0.11,Sydney
37,Private room,3,0.35,Sydney
125,Private room,2,0.22,Sydney
700,Entire home/apt,0,,Sydney
251,Entire home/apt,1,0.18,Sydney
30,Private room,1,0.11,Sydney
50,Private room,0,,Sydney
130,Private room,10,1.16,Sydney
46,Private room,14,1.51,Sydney
53,Private room,3,0.32,Sydney
100,Entire home/apt,24,2.69,Sydney
100,Private room,0,,Sydney
50,Private room,1,0.11,Sydney
289,Entire home/apt,37,4.29,Sydney
50,Private room,15,1.6,Sydney
210,Entire home/apt,29,3.27,Sydney
46,Private room,5,3.49,Sydney
120,Entire home/apt,4,0.48,Sydney
350,Entire home/apt,1,0.23,Sydney
141,Entire home/apt,19,2.04,Sydney
125,Entire home/apt,39,4.5,Sydney
84,Private room,0,,Sydney
199,Private room,0,,Sydney
80,Entire home/apt,37,4.3,Sydney
138,Entire home/apt,27,3.05,Sydney
112,Entire home/apt,1,0.14,Sydney
199,Entire home/apt,5,0.57,Sydney
40,Private room,2,0.22,Sydney
170,Entire home/apt,45,4.74,Sydney
750,Entire home/apt,1,0.48,Sydney
60,Private room,0,,Sydney
90,Private room,3,0.33,Sydney
219,Entire home/apt,14,1.54,Sydney
48,Private room,20,2.14,Sydney
300,Entire home/apt,0,,Sydney
60,Private room,6,0.76,Sydney
270,Entire home/apt,0,,Sydney
21,Shared room,1,0.81,Sydney
21,Shared room,1,0.12,Sydney
170,Entire home/apt,9,0.99,Sydney
248,Entire home/apt,3,0.32,Sydney
21,Shared room,3,0.57,Sydney
21,Shared room,4,0.49,Sydney
150,Entire home/apt,2,0.22,Sydney
100,Private room,0,,Sydney
33,Private room,9,0.96,Sydney
43,Private room,17,1.93,Sydney
65,Private room,0,,Sydney
24,Shared room,2,0.22,Sydney
122,Entire home/apt,2,0.24,Sydney
90,Entire home/apt,4,0.42,Sydney
150,Private room,0,,Sydney
226,Entire home/apt,3,0.34,Sydney
120,Entire home/apt,3,0.33,Sydney
116,Entire home/apt,1,0.12,Sydney
44,Private room,0,,Sydney
145,Private room,0,,Sydney
130,Entire home/apt,3,0.33,Sydney
199,Entire home/apt,10,2.05,Sydney
40,Private room,2,0.23,Sydney
35,Shared room,6,0.66,Sydney
150,Private room,3,0.32,Sydney
98,Entire home/apt,10,1.08,Sydney
399,Entire home/apt,29,3.19,Sydney
199,Private room,0,,Sydney
457,Private room,0,,Sydney
80,Private room,10,1.11,Sydney
57,Private room,48,5.43,Sydney
475,Private room,0,,Sydney
300,Private room,1,0.11,Sydney
140,Entire home/apt,8,0.91,Sydney
161,Entire home/apt,6,0.78,Sydney
190,Entire home/apt,1,1.0,Sydney
120,Entire home/apt,28,3.22,Sydney
165,Private room,3,0.36,Sydney
199,Entire home/apt,0,,Sydney
90,Private room,5,0.56,Sydney
280,Entire home/apt,57,6.24,Sydney
64,Private room,1,0.11,Sydney
120,Private room,16,1.81,Sydney
220,Entire home/apt,5,0.55,Sydney
65,Private room,0,,Sydney
190,Entire home/apt,0,,Sydney
350,Entire home/apt,0,,Sydney
51,Private room,20,2.14,Sydney
850,Private room,0,,Sydney
80,Private room,3,0.33,Sydney
50,Private room,0,,Sydney
750,Entire home/apt,1,0.11,Sydney
500,Entire home/apt,2,0.22,Sydney
60,Private room,10,1.21,Sydney
311,Private room,0,,Sydney
15,Shared room,0,,Sydney
28,Private room,2,0.22,Sydney
161,Entire home/apt,53,5.68,Sydney
324,Private room,0,,Sydney
37,Private room,9,1.02,Sydney
424,Private room,0,,Sydney
299,Entire home/apt,20,2.2,Sydney
700,Entire home/apt,1,1.0,Sydney
260,Entire home/apt,17,2.5,Sydney
109,Entire home/apt,1,0.12,Sydney
55,Private room,2,0.21,Sydney
40,Shared room,3,0.33,Sydney
251,Entire home/apt,1,0.55,Sydney
60,Private room,16,1.72,Sydney
46,Private room,0,,Sydney
150,Private room,1,0.12,Sydney
71,Private room,4,0.43,Sydney
65,Private room,1,0.12,Sydney
71,Private room,9,0.99,Sydney
251,Entire home/apt,8,0.93,Sydney
60,Private room,23,2.53,Sydney
150,Private room,1,0.11,Sydney
71,Private room,29,3.33,Sydney
150,Entire home/apt,40,4.3,Sydney
125,Entire home/apt,4,0.42,Sydney
25,Private room,0,,Sydney
208,Entire home/apt,19,2.18,Sydney
72,Entire home/apt,24,2.72,Sydney
169,Entire home/apt,8,1.9,Sydney
1490,Entire home/apt,6,0.7,Sydney
174,Entire home/apt,38,4.38,Sydney
71,Private room,0,,Sydney
71,Private room,1,0.13,Sydney
71,Private room,15,1.69,Sydney
150,Entire home/apt,5,0.87,Sydney
130,Entire home/apt,4,0.69,Sydney
100,Entire home/apt,3,0.33,Sydney
251,Entire home/apt,16,1.87,Sydney
75,Private room,15,1.65,Sydney
150,Entire home/apt,1,0.12,Sydney
60,Entire home/apt,1,0.31,Sydney
140,Private room,0,,Sydney
72,Private room,0,,Sydney
199,Entire home/apt,1,0.56,Sydney
220,Entire home/apt,6,0.67,Sydney
138,Entire home/apt,30,3.37,Sydney
46,Private room,1,0.12,Sydney
130,Entire home/apt,16,1.71,Sydney
179,Entire home/apt,16,1.76,Sydney
999,Entire home/apt,0,,Sydney
235,Entire home/apt,0,,Sydney
84,Entire home/apt,2,0.31,Sydney
1400,Entire home/apt,0,,Sydney
115,Entire home/apt,4,0.44,Sydney
126,Entire home/apt,6,0.98,Sydney
100,Entire home/apt,1,0.12,Sydney
251,Entire home/apt,21,2.27,Sydney
180,Entire home/apt,2,0.24,Sydney
195,Entire home/apt,3,0.34,Sydney
300,Entire home/apt,46,5.07,Sydney
55,Private room,0,,Sydney
120,Entire home/apt,4,0.47,Sydney
251,Entire home/apt,22,2.55,Sydney
500,Entire home/apt,1,0.11,Sydney
199,Entire home/apt,0,,Sydney
140,Entire home/apt,23,3.37,Sydney
50,Private room,1,0.11,Sydney
170,Entire home/apt,20,2.26,Sydney
1101,Entire home/apt,0,,Sydney
325,Entire home/apt,4,0.45,Sydney
100,Entire home/apt,29,3.51,Sydney
300,Entire home/apt,0,,Sydney
100,Private room,55,6.82,Sydney
109,Entire home/apt,13,1.4,Sydney
1200,Entire home/apt,34,3.83,Sydney
169,Entire home/apt,5,0.94,Sydney
71,Private room,2,0.25,Sydney
75,Private room,3,3.0,Sydney
199,Entire home/apt,0,,Sydney
245,Entire home/apt,1,0.43,Sydney
68,Private room,5,0.56,Sydney
30,Private room,5,0.55,Sydney
1501,Entire home/apt,0,,Sydney
120,Entire home/apt,3,0.39,Sydney
90,Entire home/apt,35,3.9,Sydney
60,Private room,5,0.54,Sydney
295,Entire home/apt,3,0.34,Sydney
170,Entire home/apt,2,0.3,Sydney
155,Entire home/apt,25,3.49,Sydney
156,Entire home/apt,0,,Sydney
109,Entire home/apt,32,3.54,Sydney
102,Entire home/apt,19,2.24,Sydney
125,Entire home/apt,16,1.8,Sydney
150,Entire home/apt,37,4.74,Sydney
105,Entire home/apt,1,1.0,Sydney
69,Private room,10,1.14,Sydney
29,Private room,3,0.43,Sydney
350,Entire home/apt,1,0.57,Sydney
150,Entire home/apt,7,0.79,Sydney
496,Entire home/apt,9,1.44,Sydney
100,Private room,1,0.11,Sydney
150,Entire home/apt,0,,Sydney
60,Private room,2,0.25,Sydney
150,Entire home/apt,17,2.51,Sydney
150,Entire home/apt,33,3.69,Sydney
125,Entire home/apt,23,2.54,Sydney
137,Entire home/apt,4,0.77,Sydney
500,Entire home/apt,20,2.7,Sydney
89,Shared room,0,,Sydney
55,Private room,5,0.56,Sydney
109,Private room,4,0.5,Sydney
435,Entire home/apt,0,,Sydney
60,Private room,5,0.55,Sydney
89,Private room,0,,Sydney
300,Entire home/apt,0,,Sydney
336,Entire home/apt,0,,Sydney
300,Entire home/apt,4,0.52,Sydney
80,Entire home/apt,25,2.72,Sydney
96,Entire home/apt,7,0.79,Sydney
500,Entire home/apt,1,0.11,Sydney
84,Private room,34,3.74,Sydney
100,Entire home/apt,0,,Sydney
75,Private room,1,0.11,Sydney
71,Shared room,0,,Sydney
80,Private room,51,5.65,Sydney
341,Entire home/apt,11,2.13,Sydney
180,Entire home/apt,3,0.37,Sydney
60,Private room,1,0.15,Sydney
71,Private room,1,0.11,Sydney
169,Entire home/apt,14,1.54,Sydney
350,Shared room,1,0.21,Sydney
169,Entire home/apt,5,1.15,Sydney
150,Entire home/apt,1,0.18,Sydney
98,Entire home/apt,1,0.11,Sydney
150,Entire home/apt,5,0.67,Sydney
65,Private room,35,3.92,Sydney
80,Private room,0,,Sydney
40,Private room,26,2.92,Sydney
270,Entire home/apt,1,0.13,Sydney
174,Entire home/apt,1,0.11,Sydney
179,Entire home/apt,0,,Sydney
199,Entire home/apt,46,5.0,Sydney
168,Entire home/apt,6,2.61,Sydney
270,Entire home/apt,17,3.29,Sydney
125,Entire home/apt,19,2.08,Sydney
100,Entire home/apt,2,2.0,Sydney
104,Entire home/apt,4,0.45,Sydney
60,Private room,0,,Sydney
33,Private room,3,0.52,Sydney
550,Entire home/apt,1,0.94,Sydney
130,Private room,1,0.11,Sydney
100,Entire home/apt,2,0.22,Sydney
197,Entire home/apt,39,4.5,Sydney
109,Private room,2,0.23,Sydney
450,Entire home/apt,8,0.87,Sydney
320,Entire home/apt,8,0.93,Sydney
199,Entire home/apt,3,0.32,Sydney
115,Entire home/apt,13,1.47,Sydney
50,Private room,1,0.22,Sydney
100,Entire home/apt,14,1.93,Sydney
60,Private room,0,,Sydney
79,Entire home/apt,17,1.86,Sydney
75,Private room,1,0.12,Sydney
299,Entire home/apt,1,0.11,Sydney
55,Private room,1,1.0,Sydney
161,Entire home/apt,0,,Sydney
180,Entire home/apt,11,1.3,Sydney
109,Entire home/apt,3,0.63,Sydney
80,Private room,3,0.34,Sydney
120,Entire home/apt,2,0.23,Sydney
179,Entire home/apt,3,0.56,Sydney
150,Entire home/apt,0,,Sydney
199,Entire home/apt,22,2.48,Sydney
60,Private room,1,0.11,Sydney
220,Entire home/apt,15,1.81,Sydney
71,Private room,0,,Sydney
496,Entire home/apt,7,0.77,Sydney
90,Entire home/apt,2,0.22,Sydney
40,Private room,9,1.03,Sydney
84,Entire home/apt,29,3.15,Sydney
120,Private room,0,,Sydney
1501,Entire home/apt,2,0.23,Sydney
170,Entire home/apt,56,6.29,Sydney
239,Entire home/apt,37,4.2,Sydney
71,Private room,0,,Sydney
500,Entire home/apt,0,,Sydney
65,Private room,29,3.15,Sydney
90,Entire home/apt,14,1.6,Sydney
174,Entire home/apt,1,0.12,Sydney
60,Private room,3,0.49,Sydney
90,Entire home/apt,0,,Sydney
37,Private room,8,1.02,Sydney
50,Private room,3,0.34,Sydney
80,Entire home/apt,2,0.26,Sydney
60,Private room,1,0.12,Sydney
75,Entire home/apt,24,3.19,Sydney
66,Private room,3,0.33,Sydney
58,Private room,12,1.55,Sydney
55,Private room,0,,Sydney
53,Private room,6,0.69,Sydney
60,Private room,2,0.85,Sydney
48,Private room,0,,Sydney
96,Entire home/apt,3,0.44,Sydney
180,Entire home/apt,0,,Sydney
419,Entire home/apt,1,0.61,Sydney
1501,Entire home/apt,4,1.74,Sydney
251,Entire home/apt,0,,Sydney
80,Private room,28,3.21,Sydney
300,Entire home/apt,0,,Sydney
180,Entire home/apt,0,,Sydney
80,Entire home/apt,30,3.3,Sydney
35,Private room,2,0.22,Sydney
226,Entire home/apt,2,0.26,Sydney
90,Entire home/apt,0,,Sydney
65,Private room,25,2.8,Sydney
80,Private room,2,0.41,Sydney
75,Private room,1,1.0,Sydney
75,Private room,2,0.33,Sydney
150,Private room,0,,Sydney
100,Private room,0,,Sydney
199,Private room,0,,Sydney
161,Entire home/apt,2,0.39,Sydney
140,Entire home/apt,16,1.92,Sydney
100,Entire home/apt,7,0.78,Sydney
161,Entire home/apt,31,3.52,Sydney
65,Private room,0,,Sydney
150,Entire home/apt,1,1.0,Sydney
75,Entire home/apt,17,2.13,Sydney
32,Private room,0,,Sydney
198,Entire home/apt,2,0.32,Sydney
145,Entire home/apt,0,,Sydney
208,Entire home/apt,5,0.57,Sydney
375,Entire home/apt,0,,Sydney
350,Entire home/apt,1,0.22,Sydney
144,Entire home/apt,17,2.12,Sydney
102,Entire home/apt,16,1.93,Sydney
50,Private room,24,2.68,Sydney
300,Entire home/apt,6,0.68,Sydney
60,Entire home/apt,20,2.32,Sydney
123,Entire home/apt,28,3.21,Sydney
145,Entire home/apt,0,,Sydney
199,Entire home/apt,45,5.06,Sydney
50,Private room,4,0.45,Sydney
130,Entire home/apt,0,,Sydney
300,Entire home/apt,49,5.65,Sydney
60,Private room,1,0.71,Sydney
186,Entire home/apt,40,4.84,Sydney
155,Entire home/apt,25,3.04,Sydney
226,Entire home/apt,1,0.13,Sydney
60,Private room,3,0.34,Sydney
599,Entire home/apt,0,,Sydney
71,Entire home/apt,1,0.14,Sydney
89,Entire home/apt,4,0.67,Sydney
180,Entire home/apt,0,,Sydney
40,Private room,7,0.78,Sydney
109,Private room,7,0.83,Sydney
100,Private room,0,,Sydney
55,Private room,5,0.59,Sydney
60,Private room,1,0.12,Sydney
251,Entire home/apt,0,,Sydney
100,Entire home/apt,0,,Sydney
136,Private room,10,1.14,Sydney
80,Entire home/apt,0,,Sydney
120,Private room,1,0.12,Sydney
65,Private room,0,,Sydney
35,Private room,5,1.01,Sydney
199,Entire home/apt,40,4.84,Sydney
90,Private room,5,0.58,Sydney
65,Entire home/apt,2,0.25,Sydney
100,Entire home/apt,5,0.98,Sydney
120,Private room,0,,Sydney
150,Private room,2,0.24,Sydney
138,Entire home/apt,6,0.71,Sydney
105,Entire home/apt,1,0.24,Sydney
150,Private room,0,,Sydney
251,Entire home/apt,41,4.92,Sydney
35,Private room,17,1.92,Sydney
71,Private room,0,,Sydney
50,Private room,9,1.02,Sydney
251,Entire home/apt,3,1.29,Sydney
84,Private room,11,1.23,Sydney
140,Entire home/apt,12,1.36,Sydney
90,Entire home/apt,24,2.75,Sydney
96,Private room,27,3.09,Sydney
90,Private room,16,1.91,Sydney
98,Entire home/apt,1,0.15,Sydney
90,Entire home/apt,9,1.06,Sydney
50,Private room,25,2.82,Sydney
80,Private room,0,,Sydney
299,Entire home/apt,0,,Sydney
78,Private room,38,4.37,Sydney
60,Private room,3,0.36,Sydney
450,Entire home/apt,0,,Sydney
100,Entire home/apt,0,,Sydney
150,Entire home/apt,3,0.41,Sydney
199,Private room,0,,Sydney
300,Entire home/apt,0,,Sydney
150,Entire home/apt,1,0.12,Sydney
120,Entire home/apt,1,0.14,Sydney
199,Entire home/apt,55,6.23,Sydney
102,Entire home/apt,1,0.16,Sydney
180,Entire home/apt,12,1.38,Sydney
71,Private room,0,,Sydney
84,Entire home/apt,11,1.38,Sydney
73,Entire home/apt,2,0.56,Sydney
109,Private room,2,0.26,Sydney
300,Entire home/apt,0,,Sydney
161,Entire home/apt,13,1.52,Sydney
165,Entire home/apt,17,2.35,Sydney
199,Entire home/apt,16,1.8,Sydney
270,Entire home/apt,0,,Sydney
100,Entire home/apt,26,3.01,Sydney
50,Private room,1,0.23,Sydney
40,Private room,1,0.12,Sydney
125,Private room,14,1.67,Sydney
186,Entire home/apt,6,0.7,Sydney
180,Entire home/apt,0,,Sydney
109,Entire home/apt,1,0.36,Sydney
100,Private room,1,0.11,Sydney
71,Private room,1,0.11,Sydney
84,Private room,8,0.9,Sydney
165,Entire home/apt,2,0.38,Sydney
165,Entire home/apt,43,4.87,Sydney
55,Private room,6,0.81,Sydney
55,Private room,3,0.34,Sydney
79,Private room,0,,Sydney
500,Entire home/apt,14,1.62,Sydney
150,Entire home/apt,20,2.26,Sydney
71,Entire home/apt,2,0.43,Sydney
120,Private room,16,2.01,Sydney
360,Entire home/apt,18,2.18,Sydney
150,Entire home/apt,0,,Sydney
65,Private room,0,,Sydney
260,Entire home/apt,0,,Sydney
71,Private room,3,0.34,Sydney
251,Entire home/apt,3,0.33,Sydney
100,Entire home/apt,3,0.34,Sydney
150,Entire home/apt,4,1.01,Sydney
100,Private room,33,3.74,Sydney
180,Private room,21,3.23,Sydney
90,Private room,2,0.24,Sydney
125,Entire home/apt,24,3.01,Sydney
800,Entire home/apt,0,,Sydney
640,Entire home/apt,0,,Sydney
80,Entire home/apt,4,0.64,Sydney
289,Entire home/apt,29,3.3,Sydney
174,Private room,12,1.38,Sydney
60,Private room,3,0.46,Sydney
150,Entire home/apt,12,1.37,Sydney
50,Private room,0,,Sydney
89,Private room,39,4.47,Sydney
400,Entire home/apt,1,0.15,Sydney
199,Entire home/apt,10,1.38,Sydney
199,Entire home/apt,15,1.7,Sydney
125,Private room,3,0.39,Sydney
300,Entire home/apt,0,,Sydney
75,Private room,0,,Sydney
150,Entire home/apt,50,5.75,Sydney
112,Entire home/apt,4,0.45,Sydney
145,Entire home/apt,29,3.26,Sydney
60,Private room,8,0.93,Sydney
98,Entire home/apt,63,7.21,Sydney
96,Entire home/apt,2,0.23,Sydney
35,Private room,0,,Sydney
39,Private room,19,2.26,Sydney
215,Entire home/apt,9,1.97,Sydney
120,Entire home/apt,2,0.24,Sydney
80,Private room,0,,Sydney
180,Entire home/apt,7,0.8,Sydney
140,Entire home/apt,5,1.69,Sydney
120,Entire home/apt,5,0.67,Sydney
130,Entire home/apt,1,0.71,Sydney
129,Entire home/apt,40,4.65,Sydney
55,Private room,1,0.11,Sydney
